,Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,cluster
590,0.6964285714285714,female,1,own,little,little,0.007428194123473095,0.1176470588235294,radio/TV,0
591,0.41071428571428575,female,2,rent,no_info,moderate,0.09436557719819522,0.2941176470588235,car,1
592,0.30357142857142855,female,1,own,rich,no_info,0.07274127874986244,0.25,business,1
593,0.01785714285714285,female,1,rent,little,moderate,0.13579839330912294,0.2941176470588235,car,1
594,0.37499999999999994,male,3,own,no_info,little,0.06096621547265324,0.2941176470588235,vacation/others,0
595,0.23214285714285715,female,1,own,moderate,moderate,0.03747111257840871,0.029411764705882346,car,1
596,0.07142857142857145,female,2,rent,little,little,0.06558820292725871,0.2941176470588235,car,1
597,0.30357142857142855,male,1,own,little,moderate,0.2195994277539342,0.2941176470588235,business,1
598,0.21428571428571425,male,2,own,little,no_info,0.1389347419390338,0.20588235294117646,car,1
599,0.23214285714285715,male,2,free,little,no_info,0.19880048420820953,0.2941176470588235,business,1
600,0.46428571428571425,female,2,own,little,moderate,0.11439418950148562,0.044117647058823525,radio/TV,0
601,0.19642857142857145,female,2,own,little,moderate,0.03675580499614835,0.07352941176470588,furniture/equipment,0
602,0.26785714285714285,female,1,free,little,moderate,0.08732254869593925,0.2941176470588235,education,0
603,0.16071428571428575,female,3,own,little,no_info,0.17051832287883792,0.47058823529411764,furniture/equipment,0
604,0.07142857142857145,female,2,own,little,rich,0.05639925167822163,0.08823529411764706,furniture/equipment,0
605,0.0535714285714286,male,2,own,quite rich,little,0.14185099592824915,0.2941176470588235,furniture/equipment,0
606,0.9821428571428572,male,3,own,little,no_info,0.23528117090348852,0.2941176470588235,business,1
607,0.5535714285714286,female,2,free,moderate,moderate,0.13321228128095083,0.47058823529411764,radio/TV,0
608,0.25000000000000006,male,2,own,little,no_info,0.09909761197314845,0.20588235294117646,radio/TV,0
609,0.46428571428571425,male,2,free,no_info,no_info,0.05777484318256851,0.16176470588235292,car,1
610,0.0535714285714286,female,2,own,moderate,little,0.02701661714537251,0.1176470588235294,domestic appliances,1
611,0.5178571428571428,female,1,free,moderate,rich,0.05447342357213601,0.08823529411764706,car,1
612,0.17857142857142855,female,2,own,rich,little,0.17095851216022892,0.25,radio/TV,0
613,0.0535714285714286,female,2,rent,little,little,0.18609001870804448,0.2941176470588235,car,1
614,0.0535714285714286,female,2,own,little,no_info,0.08572686255089688,0.20588235294117646,furniture/equipment,0
615,0.5178571428571428,male,3,own,no_info,moderate,0.6577528337184989,0.6470588235294117,business,1
616,0.14285714285714285,male,3,free,no_info,moderate,0.4900957411687025,0.8235294117647058,radio/TV,0
617,0.32142857142857145,male,2,rent,little,little,0.18851105975569496,0.029411764705882346,car,1
618,0.035714285714285754,female,2,rent,moderate,moderate,0.17558049961483438,0.38235294117647056,furniture/equipment,0
619,0.5357142857142858,male,1,own,little,no_info,0.02145922746781116,0.1176470588235294,car,1
620,0.14285714285714285,male,2,own,little,moderate,0.18719049191152196,0.25,business,1
621,0.23214285714285715,male,2,own,little,no_info,0.0704302850225597,0.20588235294117646,car,1
622,0.33928571428571425,male,2,own,no_info,no_info,0.20160669087707717,0.6470588235294117,business,1
623,0.0535714285714286,female,2,rent,little,little,0.08847804555959062,0.1176470588235294,furniture/equipment,0
624,0.8214285714285714,male,2,free,little,little,0.12930560140860572,0.20588235294117646,radio/TV,0
625,0.28571428571428575,male,2,own,no_info,no_info,0.09513590844062947,0.16176470588235292,radio/TV,0
626,0.39285714285714285,male,2,own,little,rich,0.10267414988445031,0.029411764705882346,furniture/equipment,0
627,0.17857142857142855,male,2,own,moderate,moderate,0.06531308462638935,0.07352941176470588,car,1
628,0.30357142857142855,male,2,own,quite rich,no_info,0.20864971937933313,0.5588235294117647,furniture/equipment,0
629,0.8035714285714286,male,1,own,no_info,no_info,0.19709475074281943,0.07352941176470588,education,0
630,0.16071428571428575,female,2,own,little,little,0.18763068119291296,0.2941176470588235,radio/TV,0
631,0.44642857142857145,male,2,own,little,little,0.07169582920655881,0.20588235294117646,furniture/equipment,0
632,0.07142857142857145,male,2,own,no_info,moderate,0.06569825024760646,0.16176470588235292,radio/TV,0
633,0.0,female,2,rent,little,no_info,0.09519093210080334,0.07352941176470588,furniture/equipment,0
634,0.10714285714285715,female,1,own,little,moderate,0.060801144492131615,0.2941176470588235,car,1
635,0.49999999999999994,male,2,own,little,no_info,0.06289204357873886,0.1176470588235294,education,0
636,0.16071428571428575,female,2,own,quite rich,no_info,0.06195664135578298,0.2941176470588235,radio/TV,0
637,0.035714285714285754,male,2,own,little,no_info,0.847529437658193,0.8235294117647058,radio/TV,0
638,0.26785714285714285,female,2,own,little,no_info,0.06839440959612633,0.1176470588235294,radio/TV,0
639,0.125,male,2,own,little,little,0.22669747991636405,0.5588235294117647,radio/TV,0
640,0.14285714285714285,female,0,own,little,little,0.027511830086937385,0.20588235294117646,education,0
641,0.33928571428571425,male,1,own,little,moderate,0.058215032463959496,0.16176470588235292,repairs,0
642,0.37499999999999994,male,3,own,moderate,no_info,0.24061846594035435,0.16176470588235292,education,0
643,0.25000000000000006,male,2,own,little,no_info,0.0880928799383735,0.2941176470588235,radio/TV,0
644,0.23214285714285715,male,3,own,little,little,0.08968856608341587,0.20588235294117646,radio/TV,0
645,0.14285714285714285,male,2,rent,no_info,no_info,0.425332893144052,0.47058823529411764,business,1
646,0.23214285714285715,male,2,own,little,little,0.23841751953339935,0.38235294117647056,furniture/equipment,0
647,0.125,female,2,own,quite rich,no_info,0.06250687795752173,0.1176470588235294,car,1
648,0.33928571428571425,male,2,free,little,rich,0.03835149114119071,0.2941176470588235,car,1
649,0.37499999999999994,male,1,rent,little,little,0.023880268515461652,0.1176470588235294,education,0
650,0.5535714285714286,male,3,free,little,little,0.39760096841641906,0.6470588235294117,education,0
651,0.32142857142857145,male,1,own,little,moderate,0.09199955981071861,0.1176470588235294,furniture/equipment,0
652,0.46428571428571425,male,2,own,little,little,0.1129635743369649,0.2941176470588235,car,1
653,0.41071428571428575,male,3,own,moderate,moderate,0.4311654011224827,0.47058823529411764,car,1
654,0.28571428571428575,male,2,own,little,no_info,0.1153295917244415,0.2941176470588235,car,1
655,0.0535714285714286,male,2,free,little,little,0.20485308682733577,0.14705882352941174,car,1
656,0.39285714285714285,male,1,own,little,moderate,0.035105095190932106,0.1176470588235294,car,1
657,0.32142857142857145,male,2,own,no_info,no_info,0.5486959392538792,0.6470588235294117,radio/TV,0
658,0.16071428571428575,female,2,own,little,moderate,0.2184989545504567,0.38235294117647056,business,1
659,0.39285714285714285,male,2,own,little,moderate,0.3362495873225487,0.20588235294117646,furniture/equipment,0
660,0.07142857142857145,male,2,rent,little,rich,0.05760977220204688,0.1176470588235294,radio/TV,0
661,0.07142857142857145,male,2,own,no_info,little,0.035765379113018594,0.1176470588235294,car,1
662,0.5535714285714286,male,2,own,little,no_info,0.10955210740618465,0.25,furniture/equipment,0
663,0.28571428571428575,male,3,own,little,moderate,0.044018928139099814,0.029411764705882346,furniture/equipment,0
664,0.5535714285714286,female,1,own,little,rich,0.04385385715857819,0.029411764705882346,education,0
665,0.14285714285714285,male,3,own,little,no_info,0.3336634752943766,0.2941176470588235,vacation/others,0
666,0.26785714285714285,male,2,own,rich,moderate,0.1786068009243975,0.38235294117647056,furniture/equipment,0
667,0.14285714285714285,female,2,own,little,no_info,0.18482447452404535,0.6470588235294117,business,1
668,0.42857142857142855,male,2,rent,little,little,0.25272367117860683,0.1176470588235294,car,1
669,0.49999999999999994,male,2,own,little,rich,0.1522504677011115,0.38235294117647056,radio/TV,0
670,0.14285714285714285,male,1,own,moderate,no_info,0.21398701441619897,0.2941176470588235,business,1
671,0.21428571428571425,male,2,own,moderate,no_info,0.30218994167492025,0.47058823529411764,business,1
672,0.41071428571428575,male,3,own,little,no_info,0.5566193463189171,0.8235294117647058,car,1
673,0.0892857142857143,male,2,own,quite rich,no_info,0.10069329811819082,0.029411764705882346,car,1
674,0.39285714285714285,male,1,own,quite rich,no_info,0.12820512820512822,0.25,business,1
675,0.125,female,3,rent,little,no_info,0.23550126554418402,0.38235294117647056,radio/TV,0
676,0.25000000000000006,male,2,own,little,no_info,0.26961593485198637,0.2941176470588235,furniture/equipment,0
677,0.0892857142857143,male,2,own,moderate,moderate,0.2941014636293606,1.0,radio/TV,0
678,0.8035714285714286,male,1,rent,little,little,0.11742049081104876,0.2941176470588235,radio/TV,0
679,0.125,female,2,own,little,no_info,0.06619346318917134,0.20588235294117646,radio/TV,0
680,0.6607142857142858,female,2,own,little,no_info,0.0708704743039507,0.029411764705882346,education,0
681,0.32142857142857145,male,2,free,no_info,no_info,0.1116430064927919,0.1176470588235294,radio/TV,0
682,0.25000000000000006,male,2,own,little,no_info,0.0675690546935182,0.16176470588235292,radio/TV,0
683,0.49999999999999994,male,2,free,little,no_info,0.26702982282381427,0.2941176470588235,radio/TV,0
684,0.21428571428571425,male,1,own,moderate,moderate,0.5286123032904149,0.47058823529411764,business,1
685,0.26785714285714285,male,2,free,no_info,no_info,0.3453835149114119,0.8235294117647058,car,1
686,0.14285714285714285,male,2,own,no_info,rich,0.06036095521074061,0.08823529411764706,radio/TV,0
687,0.19642857142857145,male,2,free,moderate,moderate,0.1437218003741609,0.47058823529411764,car,1
688,0.28571428571428575,male,2,own,moderate,no_info,0.13772422141520854,0.07352941176470588,radio/TV,0
689,0.21428571428571425,male,2,own,rich,little,0.18713546825134808,0.1176470588235294,car,1
690,0.10714285714285715,male,2,own,little,little,0.039892153626059204,0.16176470588235292,furniture/equipment,0
691,0.10714285714285715,female,1,own,moderate,moderate,0.13101133487399583,0.16176470588235292,repairs,0
692,0.17857142857142855,male,2,own,moderate,moderate,0.14559260482007264,0.2941176470588235,radio/TV,0
693,0.44642857142857145,male,1,own,no_info,little,0.24573566633652472,0.029411764705882346,car,1
694,0.16071428571428575,male,2,own,little,no_info,0.11191812479366127,0.2941176470588235,radio/TV,0
695,0.5535714285714286,male,2,rent,quite rich,no_info,0.05425332893144051,0.029411764705882346,car,1
696,0.17857142857142855,male,2,own,little,moderate,0.04693518212831517,0.1176470588235294,radio/TV,0
697,0.33928571428571425,female,0,own,little,no_info,0.03719599427753935,0.1176470588235294,car,1
698,0.0892857142857143,male,2,own,little,no_info,0.08528667326950588,0.20588235294117646,radio/TV,0
699,0.37499999999999994,male,3,rent,little,rich,0.09106415758776273,0.16176470588235292,education,0
700,0.17857142857142855,female,1,rent,quite rich,no_info,0.04803565533179267,0.1176470588235294,furniture/equipment,0
701,0.48214285714285715,male,2,free,little,little,0.33459887751733247,0.6470588235294117,car,1
702,0.49999999999999994,female,2,free,moderate,rich,0.062011665015956854,0.2941176470588235,radio/TV,0
703,0.39285714285714285,male,2,own,moderate,moderate,0.12396830637173985,0.38235294117647056,business,1
704,0.23214285714285715,female,2,own,little,moderate,0.12534389787608674,0.338235294117647,business,1
705,0.28571428571428575,female,2,free,quite rich,no_info,0.2791900517222406,0.16176470588235292,car,1
706,0.0892857142857143,male,2,own,moderate,moderate,0.3471992956971498,0.6470588235294117,car,1
707,0.10714285714285715,female,2,rent,little,moderate,0.1496093320127655,0.1176470588235294,furniture/equipment,0
708,0.10714285714285715,female,2,own,little,moderate,0.05260261912622427,0.07352941176470588,radio/TV,0
709,0.32142857142857145,male,1,own,little,moderate,0.10278419720479806,0.07352941176470588,radio/TV,0
710,0.23214285714285715,male,3,own,quite rich,no_info,0.02085396720589854,0.20588235294117646,radio/TV,0
711,0.28571428571428575,female,2,free,little,little,0.05216242984483327,0.029411764705882346,education,0
712,0.48214285714285715,male,3,own,no_info,no_info,0.12248266754704522,0.25,car,1
713,0.10714285714285715,male,1,own,little,little,0.04886101023440079,0.07352941176470588,radio/TV,0
714,0.14285714285714285,male,3,own,little,moderate,0.7580609662154726,0.8235294117647058,car,1
715,0.7857142857142858,male,2,own,no_info,no_info,0.40420380763728403,0.38235294117647056,car,1
716,0.37499999999999994,male,2,own,no_info,no_info,0.15555188731154398,0.38235294117647056,radio/TV,0
717,0.23214285714285715,male,3,free,little,no_info,0.06905469351821283,0.20588235294117646,radio/TV,0
718,0.21428571428571425,male,2,own,no_info,rich,0.1594585671838891,0.2941176470588235,radio/TV,0
719,0.21428571428571425,male,2,own,moderate,moderate,0.3245295477055134,0.23529411764705882,car,1
720,0.26785714285714285,male,3,own,little,rich,0.05981071860900186,0.07352941176470588,radio/TV,0
721,0.0892857142857143,female,2,rent,rich,moderate,0.010069329811819083,0.029411764705882346,education,0
722,0.0892857142857143,female,1,own,little,little,0.053813139650049524,0.1176470588235294,car,1
723,0.8392857142857144,female,1,own,quite rich,moderate,0.02971277649389237,0.07352941176470588,radio/TV,0
724,0.035714285714285754,female,2,rent,little,no_info,0.12765489160338947,0.338235294117647,car,1
725,0.39285714285714285,female,1,own,rich,no_info,0.0,0.029411764705882346,car,1
726,0.49999999999999994,male,1,own,quite rich,no_info,0.0586552217453505,0.16176470588235292,radio/TV,0
727,0.10714285714285715,female,2,rent,little,little,0.08979861340376362,0.20588235294117646,radio/TV,0
728,0.7142857142857144,female,2,rent,little,moderate,0.33927588863211183,0.6470588235294117,business,1
729,0.30357142857142855,male,2,own,rich,rich,0.05639925167822163,0.2941176470588235,business,1
730,0.25000000000000006,male,2,own,little,moderate,0.33856058104985143,0.2941176470588235,radio/TV,0
731,0.035714285714285754,male,1,rent,little,little,0.09557609772202047,0.2941176470588235,radio/TV,0
732,0.44642857142857145,female,1,own,little,moderate,0.02806206668867613,0.058823529411764705,radio/TV,0
733,0.16071428571428575,female,2,rent,rich,no_info,0.12947067238912735,0.2941176470588235,car,1
734,0.32142857142857145,female,2,own,little,no_info,0.17222405634422802,0.0,car,1
735,0.17857142857142855,female,0,own,no_info,moderate,0.20578848905029165,0.47058823529411764,domestic appliances,1
736,0.07142857142857145,female,3,rent,little,moderate,0.6223175965665235,0.2941176470588235,car,1
737,0.28571428571428575,male,1,own,moderate,little,0.2272477165181028,0.20588235294117646,car,1
738,0.46428571428571425,male,3,own,little,no_info,0.3582590513920986,0.029411764705882346,car,1
739,0.125,female,1,rent,moderate,moderate,0.2217453505007153,0.38235294117647056,business,1
740,0.23214285714285715,male,2,own,moderate,little,0.11417409486079015,0.2941176470588235,car,1
741,0.07142857142857145,male,1,own,little,moderate,0.043908880818752064,0.08823529411764706,radio/TV,0
742,0.39285714285714285,male,2,own,no_info,no_info,0.16011885110597557,0.25,radio/TV,0
743,0.0535714285714286,male,2,own,quite rich,little,0.12286783316826234,0.2941176470588235,furniture/equipment,0
744,0.19642857142857145,male,3,own,no_info,little,0.7664245625619016,0.5147058823529411,furniture/equipment,0
745,0.16071428571428575,male,1,own,little,little,0.08512160228898426,0.13235294117647056,business,1
746,0.07142857142857145,female,2,rent,little,little,0.12440849565313085,0.16176470588235292,car,1
747,0.32142857142857145,female,1,own,little,little,0.056344228018047754,0.1176470588235294,car,1
748,0.125,male,2,own,no_info,no_info,0.2750082535490261,0.25,car,1
749,0.25000000000000006,male,2,own,little,no_info,0.15291075162319798,0.16176470588235292,car,1
750,0.5357142857142858,female,2,own,little,little,0.00979421151094971,0.029411764705882346,furniture/equipment,0
751,0.07142857142857145,female,1,own,little,little,0.03994717728623308,0.20588235294117646,car,1
752,0.07142857142857145,female,1,rent,moderate,moderate,0.03251898316275999,0.1176470588235294,business,1
753,0.10714285714285715,female,2,own,little,no_info,0.3037856278199626,0.38235294117647056,radio/TV,0
754,0.6428571428571428,male,2,free,rich,no_info,0.07180587652690656,0.1176470588235294,repairs,0
755,0.23214285714285715,female,2,rent,no_info,little,0.05694948827996038,0.2941176470588235,car,1
756,0.9821428571428572,male,0,own,little,rich,0.05771981952239463,0.029411764705882346,car,1
757,0.35714285714285715,male,2,free,no_info,rich,0.05617915703752613,0.16176470588235292,radio/TV,0
758,0.21428571428571425,male,2,own,little,no_info,0.06289204357873886,0.2941176470588235,car,1
759,0.28571428571428575,male,2,own,little,little,0.02426543413667877,0.1176470588235294,car,1
760,0.7142857142857144,female,2,own,no_info,no_info,0.2638384505337295,0.16176470588235292,car,1
761,0.0892857142857143,female,2,rent,little,little,0.10311433916584131,0.20588235294117646,furniture/equipment,0
762,0.0892857142857143,male,1,own,little,little,0.10806646858149004,0.1176470588235294,radio/TV,0
763,0.19642857142857145,male,3,free,no_info,no_info,0.6839440959612633,0.25,car,1
764,0.14285714285714285,male,2,own,moderate,no_info,0.12176735996478487,0.2941176470588235,car,1
765,0.37499999999999994,male,1,own,little,moderate,0.049796412457356665,0.1176470588235294,radio/TV,0
766,0.21428571428571425,male,1,own,little,little,0.1572576207769341,0.38235294117647056,furniture/equipment,0
767,0.21428571428571425,female,2,rent,no_info,no_info,0.145867723120942,0.08823529411764706,car,1
768,0.16071428571428575,male,2,rent,little,moderate,0.18526466380543635,0.1176470588235294,furniture/equipment,0
769,0.7857142857142858,male,1,own,little,no_info,0.07730824254429404,0.1176470588235294,radio/TV,0
770,0.125,female,2,rent,no_info,little,0.14097061736546715,0.2941176470588235,car,1
771,0.10714285714285715,female,3,own,little,little,0.4300099042588313,0.47058823529411764,education,0
772,0.30357142857142855,male,3,own,little,no_info,0.16644657202597118,0.25,car,1
773,0.5892857142857142,male,2,own,moderate,no_info,0.10856168152305491,0.2941176470588235,radio/TV,0
774,0.8392857142857144,male,0,free,quite rich,rich,0.06767910201386595,0.1176470588235294,car,1
775,0.10714285714285715,female,2,rent,no_info,little,0.06168152305491362,0.2941176470588235,car,1
776,0.32142857142857145,male,2,own,little,no_info,0.18075272367117862,0.47058823529411764,car,1
777,0.10714285714285715,female,2,own,little,little,0.17932210850665786,0.20588235294117646,radio/TV,0
778,0.33928571428571425,male,3,own,rich,no_info,0.3004842082095301,0.47058823529411764,car,1
779,0.8571428571428572,female,2,own,little,moderate,0.1992956971497744,0.20588235294117646,repairs,0
780,0.10714285714285715,male,2,own,little,moderate,0.25767580059425554,0.5147058823529411,radio/TV,0
781,0.7321428571428572,male,2,own,rich,no_info,0.09298998569384835,0.2941176470588235,car,1
782,0.21428571428571425,male,1,own,little,moderate,0.06382744580169472,0.1176470588235294,education,0
783,0.07142857142857145,female,1,own,moderate,moderate,0.03224386486189061,0.1176470588235294,car,1
784,0.7321428571428572,male,3,own,no_info,moderate,0.3421371189611533,0.23529411764705882,car,1
785,0.28571428571428575,male,1,own,rich,moderate,0.09304500935402223,0.20588235294117646,business,1
786,0.37499999999999994,male,2,own,quite rich,no_info,0.1334323759216463,0.2647058823529412,radio/TV,0
787,0.33928571428571425,male,2,own,no_info,no_info,0.1376141740948608,0.6470588235294117,car,1
788,0.5535714285714286,male,2,free,little,moderate,0.32871134587872786,0.6470588235294117,education,0
789,0.14285714285714285,male,2,own,little,little,0.3162759986794322,0.5294117647058824,education,0
790,0.35714285714285715,female,2,own,little,moderate,0.05161219324309453,0.25,business,1
791,0.39285714285714285,male,3,own,no_info,no_info,0.3336084516342027,0.2941176470588235,car,1
792,0.14285714285714285,male,2,own,no_info,no_info,0.0534279740288324,0.029411764705882346,furniture/equipment,0
793,0.5714285714285714,male,2,free,little,rich,0.14537251017937713,0.2941176470588235,furniture/equipment,0
794,0.23214285714285715,male,2,rent,quite rich,no_info,0.15472653240893586,0.2941176470588235,furniture/equipment,0
795,0.0535714285714286,female,2,rent,moderate,no_info,0.11285352701661715,0.07352941176470588,furniture/equipment,0
796,0.5714285714285714,male,2,free,no_info,little,0.39952679652250467,0.20588235294117646,car,1
797,0.0535714285714286,female,1,rent,little,no_info,0.055463849455265765,0.1176470588235294,furniture/equipment,0
798,0.625,male,2,own,no_info,no_info,0.02569604930119952,0.2941176470588235,car,1
799,0.28571428571428575,male,0,own,no_info,moderate,0.07147573456586331,0.07352941176470588,car,1
800,0.625,male,2,free,little,no_info,0.07411687025420931,0.2941176470588235,education,0
801,0.5178571428571428,female,1,rent,little,moderate,0.08501155496863651,0.20588235294117646,radio/TV,0
802,0.0892857142857143,female,2,own,little,little,0.2213051612193243,0.23529411764705882,furniture/equipment,0
803,0.28571428571428575,male,2,own,no_info,no_info,0.03994717728623308,0.1176470588235294,radio/TV,0
804,0.0892857142857143,female,0,rent,no_info,moderate,0.39738087377572356,0.1176470588235294,car,1
805,0.0892857142857143,male,2,own,little,little,0.49636843842852424,0.47058823529411764,car,1
806,0.125,male,1,own,little,moderate,0.01870804445911742,0.029411764705882346,radio/TV,0
807,0.8214285714285714,male,2,own,no_info,no_info,0.037416088918234836,0.1176470588235294,radio/TV,0
808,0.6428571428571428,male,3,free,little,moderate,0.49702872235061074,0.5588235294117647,car,1
809,0.125,female,0,rent,little,moderate,0.08407615274568064,0.16176470588235292,car,1
810,0.125,male,2,own,little,moderate,0.03615054473423572,0.058823529411764705,business,1
811,0.16071428571428575,male,1,own,little,moderate,0.012875536480686695,0.029411764705882346,radio/TV,0
812,0.0892857142857143,male,2,own,little,little,0.5160669087707714,0.47058823529411764,car,1
813,0.625,male,2,own,little,little,0.15412127214702323,0.6470588235294117,domestic appliances,1
814,0.48214285714285715,male,2,free,little,little,0.20254209310003302,0.6470588235294117,car,1
815,0.625,female,2,rent,little,moderate,0.39517992736876856,0.47058823529411764,car,1
816,0.7678571428571428,male,2,own,quite rich,no_info,0.05986574226917574,0.029411764705882346,domestic appliances,1
817,0.0892857142857143,female,2,rent,little,no_info,0.07175085286673269,0.029411764705882346,radio/TV,0
818,0.42857142857142855,male,3,own,little,little,0.8587542643336634,0.47058823529411764,vacation/others,0
819,0.125,male,2,own,little,little,0.06025090789039286,0.20588235294117646,radio/TV,0
820,0.14285714285714285,male,2,own,little,no_info,0.04682513480796743,0.1176470588235294,car,1
821,0.0892857142857143,male,2,own,little,rich,0.15219544404093763,0.1176470588235294,radio/TV,0
822,0.39285714285714285,male,2,own,little,little,0.1354682513480797,0.47058823529411764,furniture/equipment,0
823,0.49999999999999994,male,1,own,little,little,0.026466380543633764,0.058823529411764705,car,1
824,0.28571428571428575,male,3,own,little,no_info,0.19423352041377795,0.20588235294117646,furniture/equipment,0
825,0.19642857142857145,male,2,own,little,little,0.07439198855507868,0.25,car,1
826,0.25000000000000006,female,2,rent,little,little,0.20446792120611865,0.20588235294117646,car,1
827,0.30357142857142855,male,2,own,little,no_info,0.21541762958071972,0.20588235294117646,business,1
828,0.49999999999999994,male,2,free,no_info,little,0.44486629250577747,0.47058823529411764,car,1
829,0.33928571428571425,male,2,free,no_info,moderate,0.3538571585781886,0.6470588235294117,business,1
830,0.44642857142857145,male,2,own,quite rich,no_info,0.11692527786948388,0.2941176470588235,business,1
831,0.07142857142857145,female,2,rent,little,little,0.05315285572796302,0.20588235294117646,car,1
832,0.17857142857142855,male,2,rent,little,little,0.6364036535710355,0.6029411764705882,business,1
833,0.41071428571428575,female,2,own,no_info,moderate,0.2659843732805106,0.2941176470588235,radio/TV,0
834,0.10714285714285715,female,1,own,little,rich,0.11428414218113787,0.16176470588235292,radio/TV,0
835,0.5178571428571428,male,2,own,little,little,0.045779685264663805,0.1176470588235294,car,1
836,0.035714285714285754,female,2,own,no_info,no_info,0.034995047870584356,0.1176470588235294,radio/TV,0
837,0.07142857142857145,female,1,rent,little,no_info,0.01931330472103004,0.0,furniture/equipment,0
838,0.7857142857142858,male,2,own,little,little,0.148949048090679,0.2941176470588235,car,1
839,0.48214285714285715,male,2,own,little,no_info,0.12991086167051832,0.2941176470588235,radio/TV,0
840,0.17857142857142855,male,2,own,little,little,0.2712116209970287,0.47058823529411764,furniture/equipment,0
841,0.16071428571428575,male,1,own,little,no_info,0.1509298998569385,0.25,car,1
842,0.07142857142857145,female,2,own,little,no_info,0.09315505667436998,0.20588235294117646,repairs,0
843,0.5535714285714286,male,2,own,little,no_info,0.07202597116760207,0.2941176470588235,business,1
844,0.49999999999999994,male,2,own,little,no_info,0.17453505007153078,0.20588235294117646,furniture/equipment,0
845,0.28571428571428575,male,2,own,no_info,moderate,0.2050181578078574,0.25,furniture/equipment,0
846,0.875,male,2,rent,no_info,no_info,0.3582590513920986,0.20588235294117646,car,1
847,0.16071428571428575,male,2,own,little,no_info,0.05496863651370089,0.2941176470588235,car,1
848,0.7142857142857144,male,2,own,little,little,0.06129635743369649,0.07352941176470588,radio/TV,0
849,0.6785714285714286,male,1,own,little,little,0.025255860019808517,0.1176470588235294,radio/TV,0
850,0.25000000000000006,male,2,rent,little,little,0.10922196544514141,0.23529411764705882,car,1
851,0.42857142857142855,male,2,own,no_info,no_info,0.20864971937933313,0.2941176470588235,car,1
852,0.28571428571428575,male,2,free,little,no_info,0.06718388907230109,0.16176470588235292,radio/TV,0
853,0.23214285714285715,male,1,free,little,little,0.06558820292725871,0.20588235294117646,car,1
854,0.46428571428571425,male,2,own,little,no_info,0.5846263893474194,0.47058823529411764,car,1
855,0.25000000000000006,male,2,own,moderate,no_info,0.06734896005282272,0.2941176470588235,car,1
856,0.37499999999999994,female,2,own,no_info,no_info,0.03543523715197534,0.08823529411764706,education,0
857,0.16071428571428575,male,2,free,little,no_info,0.17018818091779467,0.16176470588235292,furniture/equipment,0
858,0.17857142857142855,female,2,own,little,little,0.20408275558490152,0.16176470588235292,car,1
859,0.125,male,2,rent,moderate,no_info,0.18306371739848135,0.07352941176470588,car,1
860,0.14285714285714285,male,2,own,rich,no_info,0.30560140860570045,0.2941176470588235,car,1
861,0.16071428571428575,male,2,own,little,no_info,0.10559040387366568,0.20588235294117646,business,1
862,0.28571428571428575,female,2,own,little,little,0.12044679212061186,0.2941176470588235,radio/TV,0
863,0.23214285714285715,male,1,own,rich,no_info,0.23528117090348852,0.338235294117647,furniture/equipment,0
864,0.10714285714285715,male,1,rent,little,no_info,0.10784637394079453,0.08823529411764706,furniture/equipment,0
865,0.01785714285714285,female,2,rent,quite rich,no_info,0.10845163420270716,0.16176470588235292,furniture/equipment,0
866,0.14285714285714285,female,2,own,little,little,0.11769560911191813,0.20588235294117646,radio/TV,0
867,0.41071428571428575,male,2,own,little,no_info,0.16952789699570817,0.1176470588235294,furniture/equipment,0
868,0.32142857142857145,male,2,own,no_info,no_info,0.39391438318476946,0.47058823529411764,business,1
869,0.0892857142857143,female,2,rent,little,little,0.022119511389897654,0.1176470588235294,furniture/equipment,0
870,0.37499999999999994,female,2,own,quite rich,no_info,0.4087157477715418,0.47058823529411764,furniture/equipment,0
871,0.48214285714285715,male,2,own,little,rich,0.06014086057004511,0.029411764705882346,car,1
872,0.125,male,2,own,moderate,little,0.06228678331682623,0.2941176470588235,business,1
873,0.0892857142857143,female,2,own,no_info,no_info,0.034334763948497854,0.16176470588235292,domestic appliances,1
874,0.17857142857142855,male,1,own,little,little,0.18377902498074172,0.1176470588235294,furniture/equipment,0
875,0.37499999999999994,female,2,own,rich,moderate,0.05898536370639375,0.10294117647058824,car,1
876,0.30357142857142855,male,3,free,little,little,0.09298998569384835,0.20588235294117646,radio/TV,0
877,0.16071428571428575,male,2,own,little,no_info,0.1840541432816111,0.47058823529411764,radio/TV,0
878,0.14285714285714285,male,3,free,little,little,0.06448772972378122,0.07352941176470588,car,1
879,0.30357142857142855,male,2,own,no_info,no_info,0.35721360184879497,0.38235294117647056,radio/TV,0
880,0.33928571428571425,male,3,own,little,no_info,0.41619896555518876,0.2941176470588235,car,1
881,0.5178571428571428,male,2,free,no_info,no_info,0.49669858038956755,0.2941176470588235,car,1
882,0.30357142857142855,male,2,own,no_info,moderate,0.10625068779575217,0.38235294117647056,car,1
883,0.8214285714285714,female,0,own,little,no_info,0.04666006382744581,0.20588235294117646,radio/TV,0
884,0.42857142857142855,male,2,own,little,moderate,0.20947507428194126,0.2941176470588235,furniture/equipment,0
885,0.6071428571428572,female,2,own,little,little,0.029987894794761747,0.1176470588235294,education,0
886,0.26785714285714285,male,2,own,no_info,moderate,0.14168592494772753,0.2941176470588235,business,1
